, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Helicopter Anti-Tank,9.0,9.0,9.0,9.0,9.0,9.0,9.0,26.25,9.0,26.25,9.0,9.0,9.0,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,75.0,75.0,75.0,75.0,75.0,75.0,112.5,112.5,112.5,112.5,56.25,112.5,112.5,112.5,112.5,112.5,112.5,75.0,112.5,112.5,75.0,52.25,112.5,112.5,112.5,75.0,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,52.25,112.5,75.0,75.0,112.5,112.5,75.0,46.25,112.5,112.5,112.5,48.25,112.5,112.5,112.5,112.5,112.5,46.25,75.0,112.5,112.5,112.5,52.5,112.5,75.0,48.25,30.0,112.5,75.0,112.5,112.5,41.25,112.5,112.5,112.5,112.5,112.5,112.5,112.5,75.0,112.5,75.0,52.5,30.0,75.0,112.5,112.5,46.25,112.5,75.0,65.0,52.5,75.0,40.0,131.0,31.25,30.0,30.0,112.5,47.5,57.0,65.0,124.0,40.0,75.0,107.5,75.0,112.5,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,98.5,98.5,0,0,0,0,0,56.25,56.25,112.5,112.5,56.25,56.25,56.25,112.5,112.5,56.25,56.25,56.25,56.25,56.25,56.25,56.25,73.0,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,0,0,0
 Sea King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,400.0,400.0,400.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Helicopter Gunship,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.75,3.0,1.75,3.0,3.0,3.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,15.0,15.0,25.0,25.0,7.0,7.0,10.0,25.0,5.0,5.0,3.0,3.0,25.0,1,1,0,1,1,1,1,1,1,37.5,37.5,37.5,37.5,18.75,37.5,37.5,37.5,37.5,37.5,37.5,25.0,37.5,37.5,25.0,18.75,37.5,37.5,37.5,25.0,37.5,37.5,37.5,17.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,1.75,37.5,13.0,25.0,37.5,37.5,1,5.75,17.5,37.5,37.5,1,37.5,37.5,37.5,37.5,37.5,5.75,1,6.5,27.5,37.5,9.5,28.5,25.0,1,2.0,37.5,1,37.5,1,5.75,37.5,37.5,37.5,37.5,37.5,37.5,1,1,37.5,1,7.5,2.0,1,37.5,1,1,37.5,1,1,5.5,25.0,1,15.0,1,1,1,37.5,2.5,1,1,14.0,1,1,32.5,1,37.5,5.0,25.0,25.0,12.0,25.0,10.0,10.0,25.0,10.0,7.5,7.5,0,0,0,0,0,18.75,18.75,37.5,37.5,18.75,18.75,18.75,37.5,37.5,18.75,18.75,18.75,18.75,18.75,18.75,18.75,1,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0,0,0
 Reaper Gunship,4.2,4.2,4.2,4.2,4.2,4.2,4.2,5.25,4.2,5.25,4.2,4.2,4.2,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,25.0,25.0,35.0,35.0,17.0,17.0,20.0,35.0,15.0,15.0,13.0,13.0,35.0,10.0,10.0,0,10.0,5.0,5.0,5.0,5.0,5.0,52.5,52.5,52.5,52.5,26.25,52.5,52.5,52.5,52.5,52.5,52.5,35.0,52.5,52.5,35.0,26.25,52.5,52.5,52.5,35.0,52.5,52.5,52.5,32.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,9.25,52.5,23.0,35.0,52.5,52.5,1,13.25,32.5,52.5,52.5,6.25,52.5,52.5,52.5,52.5,52.5,13.25,1,21.5,42.5,52.5,16.5,43.5,35.0,6.25,6.0,52.5,1,52.5,1,13.25,52.5,52.5,52.5,52.5,52.5,52.5,1,1,52.5,1,14.5,6.0,1,52.5,1,6.25,52.5,1,5.0,12.5,35.0,1,35.0,8.25,4.0,4.0,52.5,9.5,1,1,34.0,1,1,47.5,1,52.5,15.0,35.0,35.0,22.0,35.0,20.0,20.0,35.0,20.0,22.5,22.5,0,0,0,0,0,26.25,26.25,52.5,52.5,26.25,26.25,26.25,52.5,52.5,26.25,26.25,26.25,26.25,26.25,26.25,26.25,5.0,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,0,0,0
 Sea King II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,475.0,475.0,475.0,475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Spectre AT Helicopter,12.0,12.0,12.0,12.0,12.0,12.0,12.0,35.0,12.0,35.0,12.0,12.0,12.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,75.0,150.0,150.0,150.0,150.0,150.0,150.0,100.0,150.0,150.0,100.0,71.0,150.0,150.0,150.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,71.0,150.0,100.0,100.0,150.0,150.0,100.0,65.0,150.0,150.0,150.0,67.0,150.0,150.0,150.0,150.0,150.0,65.0,100.0,150.0,150.0,150.0,70.0,150.0,100.0,67.0,40.0,150.0,100.0,150.0,150.0,60.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,100.0,150.0,100.0,70.0,40.0,100.0,150.0,150.0,65.0,150.0,100.0,90.0,70.0,100.0,65.0,181.0,50.0,40.0,40.0,150.0,65.0,82.0,90.0,174.0,65.0,100.0,145.0,100.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,136.0,136.0,0,0,0,0,0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,98.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,0,0
 Ares,32.5,32.5,32.5,32.5,32.5,32.5,32.5,19.5,32.5,19.5,32.5,32.5,32.5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0,65.0,45.0,45.0,35.0,35.0,35.0,130.0,65.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,130.0,130.0,65.0,65.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,130.0,65.0,65.0,130.0,65.0,65.0,65.0,130.0,65.0,65.0,84.5,65.0,65.0,65.0,3.0,65.0,15.0,65.0,15.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,5.0,5.0,65.0,5.0,59.5,13.0,1,65.0,1,65.0,65.0,1,90.0,51.5,65.0,25.0,51.5,65.0,3.0,3.0,65.0,44.5,1,82.0,38.5,13.0,1,60.0,15.0,65.0,40.0,48.75,48.75,19.5,32.5,17.5,13.5,32.5,17.5,71.0,64.0,0,0,0,0,0,65.0,65.0,130.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,46.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0,0,0
 Ares II,37.5,37.5,37.5,37.5,37.5,37.5,37.5,22.5,37.5,22.5,37.5,37.5,37.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,75.0,55.0,55.0,45.0,45.0,45.0,150.0,75.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,150.0,75.0,75.0,150.0,75.0,75.0,75.0,150.0,75.0,75.0,97.5,75.0,75.0,75.0,5.0,75.0,25.0,75.0,25.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,15.0,15.0,75.0,15.0,72.5,15.0,3.0,75.0,3.0,75.0,75.0,3.0,110.0,64.5,75.0,39.0,66.5,75.0,5.0,5.0,75.0,57.5,5.0,102.0,53.5,27.0,1,70.0,25.0,75.0,50.0,56.25,56.25,24.5,37.5,22.5,18.5,37.5,22.5,85.0,78.0,0,0,0,0,0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,0,0
 Sub - U-Boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,130.0,455.0,130.0,130.0,130.0,130.0,455.0,455.0,130.0,130.0,130.0,455.0,130.0,130.0,130.0,455.0,130.0,130.0,130.0,455.0,130.0,455.0,130.0,130.0,130.0,130.0,0,455.0,455.0,130.0,455.0,130.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0,0,0,0,0,0,0,0,429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,130.0,130.0,130.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Sub - Nautilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,200.0,700.0,200.0,200.0,200.0,200.0,700.0,700.0,200.0,200.0,200.0,700.0,200.0,200.0,200.0,700.0,200.0,200.0,200.0,700.0,200.0,700.0,200.0,200.0,200.0,200.0,0,700.0,700.0,200.0,700.0,200.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.0,0,0,0,0,0,0,0,674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,200.0,200.0,200.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Sub - Trident,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0,0,0,0,0,0,0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,796.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,796.0,800.0,800.0,800.0,800.0,800.0,800.0,790.0,800.0,800.0,800.0,792.0,800.0,800.0,800.0,800.0,800.0,790.0,800.0,800.0,800.0,800.0,800.0,800.0,0,792.0,800.0,800.0,800.0,800.0,800.0,785.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,790.0,800.0,800.0,790.0,800.0,800.0,765.0,781.0,775.0,800.0,800.0,800.0,795.0,782.0,790.0,774.0,765.0,800.0,795.0,800.0,800.0,800.0,800.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0,0,0
 Sub - Hammerhead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,250.0,875.0,250.0,250.0,250.0,250.0,875.0,875.0,250.0,250.0,250.0,875.0,250.0,250.0,250.0,875.0,250.0,250.0,250.0,875.0,250.0,875.0,250.0,250.0,250.0,250.0,0,875.0,875.0,250.0,875.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.0,0,0,0,0,0,0,0,849.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Sub - Triton,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,996.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,996.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,990.0,1000.0,1000.0,1000.0,992.0,1000.0,1000.0,1000.0,1000.0,1000.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,992.0,1000.0,1000.0,1000.0,1000.0,1000.0,985.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,990.0,1000.0,1000.0,990.0,1000.0,1000.0,965.0,981.0,975.0,1000.0,1000.0,1000.0,995.0,982.0,990.0,974.0,965.0,1000.0,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0
 Sargon of Akkad,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,12.0,15.0,12.0,12.0,12.0,24.0,12.0,15.0,12.0,12.0,8.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,18.0,12.0,15.0,12.0,12.0,12.0,15.0,12.0,8.0,18.0,12.0,12.0,12.0,10.8,12.0,2.0,12.0,9.0,10.8,4.0,12.0,12.0,12.0,9.0,10.8,2.0,12.0,12.0,12.0,12.0,4.800000000000001,12.0,12.0,4.0,12.0,12.0,3.0,10.8,6.0,1,12.0,12.0,12.0,10.8,12.0,12.0,6.0,3.0,10.8,3.0,4.800000000000001,12.0,3.0,12.0,6.0,2.0,10.8,3.0,1,4.800000000000001,6.0,1,1,1,12.0,12.0,10.8,1,1,1,1,1,3.0,5.800000000000001,3.0,12.0,3.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,15.0,18.0,12.0,12.0,12.0,15.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0
 Alexander the Great,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,17.5,14.0,14.0,14.0,14.0,14.0,17.5,14.0,14.0,14.0,28.0,14.0,17.5,14.0,14.0,10.0,21.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,21.0,14.0,17.5,14.0,14.0,14.0,17.5,14.0,10.0,21.0,14.0,14.0,14.0,12.6,14.0,4.0,14.0,10.5,12.6,6.0,14.0,14.0,14.0,10.5,12.6,4.0,14.0,14.0,14.0,14.0,5.6000000000000005,14.0,14.0,6.0,14.0,14.0,3.5,12.6,7.0,1,14.0,14.0,14.0,12.6,14.0,14.0,7.0,3.5,12.6,3.5,5.6000000000000005,14.0,3.5,14.0,7.0,4.0,12.6,3.5,1,5.6000000000000005,7.0,1,1,1,14.0,14.0,12.6,1,1,1,1,1,3.5,7.6,3.5,14.0,3.5,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,17.5,21.0,14.0,14.0,14.0,17.5,21.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,8.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,0,0
 Short Sword (Crusader),11.25,11.25,11.25,11.25,11.25,11.25,11.25,15.0,11.25,15.0,11.25,11.25,11.25,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0,15.0,15.0,15.0,15.0,15.0,15.0,22.5,15.0,13.0,22.5,15.0,22.5,22.5,22.5,22.5,22.5,15.0,15.0,22.5,12.0,15.0,15.0,10.0,45.0,8.0,15.0,22.5,22.5,7.0,20.5,11.75,15.0,20.5,22.5,16.5,22.5,22.5,9.0,15.0,5.0,15.0,15.0,22.5,12.75,15.0,15.0,21.5,1,12.75,15.0,11.0,15.0,15.0,1,12.75,15.0,15.0,22.5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1,12.75,1,15.0,15.0,15.0,15.0,12.75,15.0,15.0,1,1,12.75,1,15.0,15.0,1,15.0,1,15.0,12.75,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.75,15.0,15.0,15.0,15.0,15.0,1,12.75,1,15.0,1,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,22.5,10.0,12.0,11.0,10.0,22.5,5.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,15.0,5.0,5.0,13.0,12.0,12.0,11.0,11.0,10.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0
