, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Tower - Laser,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,52.5,87.5,87.5,10.5,87.5,87.5,87.5,87.5,87.5,87.5,17.5,87.5,87.5,8.75,9.5,87.5,87.5,87.5,17.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,9.5,87.5,17.5,8.75,87.5,52.5,21.875,8.0,87.5,87.5,52.5,8.5,87.5,52.5,52.5,87.5,52.5,8.0,21.875,87.5,52.5,52.5,43.75,43.75,87.5,8.5,87.5,52.5,26.25,52.5,26.25,6.75,52.5,52.5,52.5,52.5,52.5,52.5,26.25,26.25,52.5,26.25,43.75,87.5,26.25,52.5,26.25,8.0,52.5,26.25,85.0,43.75,87.5,35.0,82.75,4.25,87.5,87.5,52.5,42.5,17.375,85.0,81.0,35.0,26.25,51.25,26.25,52.5,26.25,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,43.25,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,0.0,0.0
 Space Turret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,101.25,103.75
 Tower - Space,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,52.5,87.5,87.5,10.5,87.5,87.5,87.5,87.5,87.5,87.5,17.5,87.5,87.5,8.75,9.5,87.5,87.5,87.5,17.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,9.5,87.5,17.5,8.75,87.5,52.5,21.875,8.0,87.5,87.5,52.5,8.5,87.5,52.5,52.5,87.5,52.5,8.0,21.875,87.5,52.5,52.5,43.75,43.75,87.5,8.5,87.5,52.5,26.25,52.5,26.25,6.75,52.5,52.5,52.5,52.5,52.5,52.5,26.25,26.25,52.5,26.25,43.75,87.5,26.25,52.5,26.25,8.0,52.5,26.25,85.0,43.75,87.5,35.0,82.75,4.25,87.5,87.5,52.5,42.5,17.375,85.0,81.0,35.0,26.25,51.25,26.25,52.5,26.25,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,43.25,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0.0,0.0,0.0
 AA Missile Tower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,50.0,50.0,33.333333333333336,66.66666666666667,33.333333333333336,33.333333333333336,50.0,33.333333333333336,33.333333333333336,33.333333333333336,50.0,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,50.0,33.333333333333336,66.66666666666667,33.333333333333336,33.333333333333336,66.66666666666667,33.333333333333336,50.0,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,128.66666666666666,128.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
 Fokker Fighter/Bomber,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,3.96,5.3999999999999995,3.96,5.3999999999999995,5.3999999999999995,5.3999999999999995,3.96,16.2,16.2,50.4,50.4,16.2,50.4,16.2,16.2,50.4,16.2,16.2,16.2,50.4,16.2,16.2,16.2,16.2,50.4,16.2,50.4,16.2,16.2,50.4,16.2,50.4,16.2,16.2,16.2,16.2,36.0,27.0,36.0,27.0,27.0,36.0,27.0,27.0,27.0,27.0,36.0,27.0,36.0,27.0,27.0,27.0,36.0,27.0,27.0,27.0,36.0,27.0,27.0,27.0,27.0,36.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,28.0,36.0,54.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,28.0,36.0,36.0,36.0,36.0,36.0,36.0,16.0,36.0,36.0,36.0,2.0,36.0,36.0,36.0,36.0,36.0,16.0,36.0,36.0,36.0,36.0,25.2,36.0,27.0,2.0,3.96,36.0,12.6,36.0,12.6,6.0,36.0,36.0,36.0,36.0,36.0,36.0,12.6,12.6,36.0,12.6,25.2,3.96,12.6,36.0,12.6,2.0,36.0,12.6,16.0,25.2,36.0,2.0,2.0,2.0,3.96,3.96,36.0,15.2,2.0,16.0,2.0,2.0,12.6,26.0,12.6,36.0,12.6,36.0,36.0,28.8,28.8,28.8,28.8,28.8,28.8,26.0,26.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,36.0,36.0,18.0,18.0,18.0,36.0,36.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,32.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,36.0
 Sopwith Fighter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,42.5,47.599999999999994,47.599999999999994,42.5,47.599999999999994,42.5,42.5,47.599999999999994,42.5,42.5,42.5,47.599999999999994,42.5,42.5,42.5,42.5,47.599999999999994,42.5,47.599999999999994,42.5,42.5,47.599999999999994,42.5,47.599999999999994,42.5,42.5,42.5,42.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
 Gotha Bomber,400.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,400.0,200.0,400.0,400.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,800.0,200.0,200.0,200.0,200.0,800.0,800.0,200.0,200.0,200.0,800.0,200.0,200.0,200.0,800.0,200.0,200.0,200.0,800.0,200.0,800.0,200.0,200.0,200.0,200.0,0.0,800.0,800.0,200.0,800.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,192.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,192.0,200.0,200.0,200.0,200.0,200.0,200.0,180.0,200.0,200.0,200.0,184.0,200.0,200.0,200.0,200.0,200.0,180.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,184.0,200.0,200.0,100.0,200.0,100.0,170.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,100.0,200.0,100.0,150.0,200.0,100.0,200.0,100.0,180.0,200.0,100.0,180.0,150.0,200.0,50.0,162.0,150.0,200.0,200.0,200.0,140.0,164.0,180.0,148.0,50.0,100.0,190.0,100.0,200.0,100.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,200.0,200.0,500.0,500.0,500.0,200.0,200.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,116.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0
 Catalina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Spitfire Fighter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,57.5,64.39999999999999,64.39999999999999,57.5,64.39999999999999,57.5,57.5,64.39999999999999,57.5,57.5,57.5,64.39999999999999,57.5,57.5,57.5,57.5,64.39999999999999,57.5,64.39999999999999,57.5,57.5,64.39999999999999,57.5,64.39999999999999,57.5,57.5,57.5,57.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,46.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
 B-29 Bomber,8800.0,8800.0,8800.0,8800.0,8800.0,8800.0,8800.0,4400.0,8800.0,4400.0,8800.0,8800.0,8800.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,4400.0,17600.0,4400.0,4400.0,4400.0,4400.0,17600.0,17600.0,4400.0,4400.0,4400.0,17600.0,4400.0,4400.0,4400.0,17600.0,4400.0,4400.0,4400.0,17600.0,4400.0,17600.0,4400.0,4400.0,4400.0,4400.0,0.0,17600.0,17600.0,4400.0,17600.0,4400.0,4400.0,4400.0,4400.0,4396.0,6600.0,4400.0,6600.0,4400.0,4400.0,6600.0,6600.0,4400.0,4400.0,4400.0,4394.0,4400.0,4400.0,4390.0,6600.0,4392.0,4400.0,6600.0,6600.0,4390.0,4396.0,4386.0,4400.0,4396.0,6600.0,6588.0,6600.0,4400.0,4388.0,4400.0,4380.0,4400.0,4400.0,6600.0,4400.0,4400.0,4400.0,4398.0,4360.0,4400.0,4400.0,4392.0,4400.0,4400.0,4350.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,3300.0,4400.0,4400.0,4400.0,4400.0,4400.0,2080.0,4400.0,2080.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,2080.0,2080.0,4400.0,2080.0,3300.0,4400.0,2050.0,4400.0,2050.0,4400.0,4400.0,2050.0,4400.0,3300.0,4400.0,2640.0,4400.0,4400.0,4400.0,4400.0,4400.0,3300.0,4400.0,4400.0,4400.0,2640.0,2050.0,4400.0,2050.0,4400.0,2150.0,4400.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10996.0,10994.0,4400.0,4390.0,10994.0,10992.0,10990.0,4400.0,4380.0,10988.0,10984.0,10980.0,10980.0,10980.0,10980.0,10980.0,2640.0,10980.0,10980.0,10996.0,10994.0,10994.0,10992.0,10992.0,10990.0,10988.0,10984.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,0.0,0.0,0.0
 ME109  Fighter/Bomber,6.6,6.6,6.6,6.6,6.6,6.6,6.6,4.84,6.6,4.84,6.6,6.6,6.6,4.84,19.8,19.8,61.599999999999994,61.599999999999994,19.8,61.599999999999994,19.8,19.8,61.599999999999994,19.8,19.8,19.8,61.599999999999994,19.8,19.8,19.8,19.8,61.599999999999994,19.8,61.599999999999994,19.8,19.8,61.599999999999994,19.8,61.599999999999994,19.8,19.8,19.8,19.8,44.0,33.0,44.0,33.0,33.0,44.0,33.0,33.0,33.0,33.0,44.0,33.0,44.0,33.0,33.0,33.0,44.0,33.0,33.0,33.0,44.0,33.0,33.0,33.0,33.0,44.0,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,36.0,44.0,66.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,36.0,44.0,44.0,44.0,44.0,44.0,44.0,24.0,44.0,44.0,44.0,2.0,44.0,44.0,44.0,44.0,44.0,24.0,44.0,44.0,44.0,44.0,30.799999999999997,44.0,33.0,2.0,4.84,44.0,15.399999999999999,44.0,15.399999999999999,14.0,44.0,44.0,44.0,44.0,44.0,44.0,15.399999999999999,15.399999999999999,44.0,15.399999999999999,30.799999999999997,4.84,15.399999999999999,44.0,15.399999999999999,2.0,44.0,15.399999999999999,24.0,30.799999999999997,44.0,2.0,6.0,2.0,4.84,4.84,44.0,20.799999999999997,8.0,24.0,2.0,2.0,15.399999999999999,34.0,15.399999999999999,44.0,15.399999999999999,44.0,44.0,35.2,35.2,35.2,35.2,35.2,35.2,38.0,38.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,44.0,44.0,22.0,22.0,22.0,44.0,44.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,40.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,44.0
 P-51 Fighter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,72.8,72.8,65.0,72.8,65.0,65.0,72.8,65.0,65.0,65.0,72.8,65.0,65.0,65.0,65.0,72.8,65.0,72.8,65.0,65.0,72.8,65.0,72.8,65.0,65.0,65.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
